"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 15:52:29 MSK 2021","Thu May 06 15:52:29 MSK 2021","11","","","","","","Существующие документы : Документ.БиржеваяСделка.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","36","","","","","","Справочник.КодыЗагрузки.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:28 MSK 2021","Thu May 06 15:52:28 MSK 2021","30","","","","","","Существующие элементы : Справочник.КонтрольныеВопросыКонтрагентов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","25","","","","","","Справочник.КатегорияЦБС179.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","21","","","","","","Документ.ПрочиеОперацииСоСделкамиРЕПО.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","14","","","","","","Справочник.СоставОбъектовДУ.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:13 MSK 2021","Thu May 06 15:52:13 MSK 2021","44","","","","","","Новые элементы : Справочник.Депозиты.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:30 MSK 2021","Thu May 06 15:52:30 MSK 2021","9","","","","","","Существующие документы : Документ.ВалютнаяСделка1.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:37 MSK 2021","Thu May 06 15:52:38 MSK 2021","96","","","","","","Новые документы : Документ.ПереводДС.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:11 MSK 2021","Thu May 06 15:52:11 MSK 2021","102","","","","","","Существующие элементы : Справочник.Валюты.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:22 MSK 2021","Thu May 06 15:52:22 MSK 2021","47","","","","","","Справочник.РегистрИзменений.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:37 MSK 2021","Thu May 06 15:52:37 MSK 2021","5","","","","","","Перенос документа на текущий день : Документ.ОплатаНачисленныхКомиссий.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:19 MSK 2021","Thu May 06 15:52:19 MSK 2021","55","","","","","","Новые через копирование элементы : Справочник.Контрагенты.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"skipped","Thu May 06 15:52:30 MSK 2021","Thu May 06 15:52:30 MSK 2021","5","","","","","","объект находится в исключениях : Документ.БиржеваяСделкаАрхив.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:10 MSK 2021","Thu May 06 15:52:10 MSK 2021","63","","","","","","Справочник.БанковскиеРеквизиты.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","51","","","","","","Существующие элементы : Справочник.НастройкиОтчетности.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:39 MSK 2021","Thu May 06 15:52:39 MSK 2021","7","","","","","","Существующие документы : Документ.ПроведениеСверкиПрофессиональнымУчастником.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:44 MSK 2021","Thu May 06 15:52:44 MSK 2021","5","","","","","","Перенос документа на текущий день : Документ.Тарифы.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:13 MSK 2021","Thu May 06 15:52:13 MSK 2021","26","","","","","","Справочник.ВычетыНДФЛ.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:13 MSK 2021","Thu May 06 15:52:13 MSK 2021","59","","","","","","Новые через копирование элементы : Справочник.ГруппыПользователей.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","54","","","","","","Существующие элементы : Справочник.КлассификаторЕдиницИзмерения.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:34 MSK 2021","Thu May 06 15:52:34 MSK 2021","8","","","","","","Перенос документа на текущий день : Документ.НачислениеКомиссий.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","19","","","","","","Справочник.КлассификаторСтранМира.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:38 MSK 2021","Thu May 06 15:52:38 MSK 2021","3","","","","","","Перенос документа на текущий день : Документ.ПеререгистрацияВекселей.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:31 MSK 2021","Thu May 06 15:52:31 MSK 2021","7","","","","","","Существующие документы : Документ.ВводДивидендов.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","142","","","","","","Существующие элементы : Справочник.Комиссии.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","40","","","","","","Справочник.ДоговорыКонтрагентов.Форма.ФормаВыбораГруппы - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","26","","","","","","Новые элементы : Справочник.НастройкаОтчетов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
